id	score	v	d-obj	p	p-title
00163	?	receive	food	my order	fast food restaurant
00164	?	receive	food	order	fast food restaurant
00165	?	receive	food	receptacle	fast food restaurant
00166	?	receive	food	tray	fast food restaurant
00167	?	receive	food	number	fast food restaurant
00168	?	receive	food	order number	fast food restaurant
00169	?	receive	food	vacant table	fast food restaurant
00170	?	receive	food	table	fast food restaurant
00171	?	receive	food	place to sit	fast food restaurant
00172	?	receive	food	seat	fast food restaurant
00173	?	receive	food	restaurant	fast food restaurant
00174	?	receive	food	swipe credit card	fast food restaurant
00175	?	receive	food	credit card	fast food restaurant
00176	?	receive	food	car	fast food restaurant
00177	?	receive	food	my receipt	fast food restaurant
00178	?	receive	food	receipt	fast food restaurant
00179	?	receive	food	your cup	fast food restaurant
00180	?	receive	food	cup	fast food restaurant
00181	?	receive	food	you	fast food restaurant
00182	?	receive	food	line	fast food restaurant
00183	?	receive	food	trash	fast food restaurant
00184	?	receive	food	trays and trash	fast food restaurant
00185	?	receive	food	menu	fast food restaurant
00186	?	receive	food	bill	fast food restaurant
00187	?	receive	food	counter	fast food restaurant
00188	?	receive	food	front counter	fast food restaurant
00189	?	receive	tray	food	fast food restaurant
00190	?	receive	tray	my food	fast food restaurant
00191	?	receive	tray	napkins and condiments	fast food restaurant
00192	?	receive	tray	condiments	fast food restaurant
00193	?	receive	tray	menu board	fast food restaurant
00194	?	receive	tray	cashier	fast food restaurant
00195	?	receive	tray	my order	fast food restaurant
00196	?	receive	tray	order	fast food restaurant
00197	?	receive	tray	receptacle	fast food restaurant
00198	?	receive	tray	number	fast food restaurant
00199	?	receive	tray	order number	fast food restaurant
00200	?	receive	tray	vacant table	fast food restaurant
00201	?	receive	tray	table	fast food restaurant
00202	?	receive	tray	place to sit	fast food restaurant
00203	?	receive	tray	seat	fast food restaurant
00204	?	receive	tray	restaurant	fast food restaurant
00205	?	receive	tray	swipe credit card	fast food restaurant
00206	?	receive	tray	credit card	fast food restaurant
00207	?	receive	tray	car	fast food restaurant
00208	?	receive	tray	my receipt	fast food restaurant
00209	?	receive	tray	receipt	fast food restaurant
00210	?	receive	tray	your cup	fast food restaurant
00211	?	receive	tray	cup	fast food restaurant
00212	?	receive	tray	you	fast food restaurant
00213	?	receive	tray	line	fast food restaurant
00214	?	receive	tray	trash	fast food restaurant
00215	?	receive	tray	trays and trash	fast food restaurant
00216	?	receive	tray	menu	fast food restaurant
00217	?	receive	tray	bill	fast food restaurant
00218	?	receive	tray	counter	fast food restaurant
00219	?	receive	tray	front counter	fast food restaurant
00220	?	get	drink	food	fast food restaurant
00221	?	get	drink	my food	fast food restaurant
00222	?	get	drink	napkins and condiments	fast food restaurant
00223	?	get	drink	condiments	fast food restaurant
00224	?	get	drink	menu board	fast food restaurant
00225	?	get	drink	cashier	fast food restaurant
00226	?	get	drink	my order	fast food restaurant
00227	?	get	drink	order	fast food restaurant
00228	?	get	drink	receptacle	fast food restaurant
00229	?	get	drink	tray	fast food restaurant
00230	?	get	drink	number	fast food restaurant
00231	?	get	drink	order number	fast food restaurant
00232	?	get	drink	vacant table	fast food restaurant
00233	?	get	drink	table	fast food restaurant
00234	?	get	drink	place to sit	fast food restaurant
00235	?	get	drink	seat	fast food restaurant
00236	?	get	drink	restaurant	fast food restaurant
00237	?	get	drink	swipe credit card	fast food restaurant
00238	?	get	drink	credit card	fast food restaurant
00239	?	get	drink	car	fast food restaurant
00240	?	get	drink	my receipt	fast food restaurant
00241	?	get	drink	receipt	fast food restaurant
00242	?	get	drink	your cup	fast food restaurant
00243	?	get	drink	cup	fast food restaurant
00244	?	get	drink	you	fast food restaurant
00245	?	get	drink	line	fast food restaurant
00246	?	get	drink	trash	fast food restaurant
00247	?	get	drink	trays and trash	fast food restaurant
00248	?	get	drink	menu	fast food restaurant
00249	?	get	drink	bill	fast food restaurant
00250	?	get	drink	counter	fast food restaurant
00251	?	get	drink	front counter	fast food restaurant
00252	?	confirm	order	food	fast food restaurant
00253	?	confirm	order	my food	fast food restaurant
00254	?	confirm	order	napkins and condiments	fast food restaurant
00255	?	confirm	order	condiments	fast food restaurant
00256	?	confirm	order	menu board	fast food restaurant
00257	?	confirm	order	cashier	fast food restaurant
00258	?	confirm	order	my order	fast food restaurant
00259	?	confirm	order	receptacle	fast food restaurant
00260	?	confirm	order	tray	fast food restaurant
00261	?	confirm	order	number	fast food restaurant
00262	?	confirm	order	order number	fast food restaurant
00263	?	confirm	order	vacant table	fast food restaurant
00264	?	confirm	order	table	fast food restaurant
00265	?	confirm	order	place to sit	fast food restaurant
00266	?	confirm	order	seat	fast food restaurant
00267	?	confirm	order	restaurant	fast food restaurant
00268	?	confirm	order	swipe credit card	fast food restaurant
00269	?	confirm	order	credit card	fast food restaurant
00270	?	confirm	order	car	fast food restaurant
00271	?	confirm	order	my receipt	fast food restaurant
00272	?	confirm	order	receipt	fast food restaurant
00273	?	confirm	order	your cup	fast food restaurant
00274	?	confirm	order	cup	fast food restaurant
00275	?	confirm	order	you	fast food restaurant
00276	?	confirm	order	line	fast food restaurant
00277	?	confirm	order	trash	fast food restaurant
00278	?	confirm	order	trays and trash	fast food restaurant
00279	?	confirm	order	menu	fast food restaurant
00280	?	confirm	order	bill	fast food restaurant
00281	?	confirm	order	counter	fast food restaurant
00282	?	confirm	order	front counter	fast food restaurant
00283	?	enter	restaurant	food	fast food restaurant
00284	?	enter	restaurant	my food	fast food restaurant
00285	?	enter	restaurant	napkins and condiments	fast food restaurant
00286	?	enter	restaurant	condiments	fast food restaurant
00287	?	enter	restaurant	menu board	fast food restaurant
00288	?	enter	restaurant	cashier	fast food restaurant
00289	?	enter	restaurant	my order	fast food restaurant
00290	?	enter	restaurant	order	fast food restaurant
00291	?	enter	restaurant	receptacle	fast food restaurant
00292	?	enter	restaurant	tray	fast food restaurant
00293	?	enter	restaurant	number	fast food restaurant
00294	?	enter	restaurant	order number	fast food restaurant
00295	?	enter	restaurant	vacant table	fast food restaurant
00296	?	enter	restaurant	table	fast food restaurant
00297	?	enter	restaurant	place to sit	fast food restaurant
00298	?	enter	restaurant	seat	fast food restaurant
00299	?	enter	restaurant	swipe credit card	fast food restaurant
00300	?	enter	restaurant	credit card	fast food restaurant
00301	?	enter	restaurant	car	fast food restaurant
00302	?	enter	restaurant	my receipt	fast food restaurant
00303	?	enter	restaurant	receipt	fast food restaurant
00304	?	enter	restaurant	your cup	fast food restaurant
00305	?	enter	restaurant	cup	fast food restaurant
00306	?	enter	restaurant	you	fast food restaurant
00307	?	enter	restaurant	line	fast food restaurant
00308	?	enter	restaurant	trash	fast food restaurant
00309	?	enter	restaurant	trays and trash	fast food restaurant
00310	?	enter	restaurant	menu	fast food restaurant
00311	?	enter	restaurant	bill	fast food restaurant
00312	?	enter	restaurant	counter	fast food restaurant
00313	?	enter	restaurant	front counter	fast food restaurant
00314	?	return	tray	food	fast food restaurant
00315	?	return	tray	my food	fast food restaurant
00316	?	return	tray	napkins and condiments	fast food restaurant
00317	?	return	tray	condiments	fast food restaurant
00318	?	return	tray	menu board	fast food restaurant
00319	?	return	tray	cashier	fast food restaurant
00320	?	return	tray	my order	fast food restaurant
00321	?	return	tray	order	fast food restaurant
00322	?	return	tray	receptacle	fast food restaurant
00323	?	return	tray	number	fast food restaurant
00324	?	return	tray	order number	fast food restaurant
00325	?	return	tray	vacant table	fast food restaurant
00326	?	return	tray	table	fast food restaurant
00327	?	return	tray	place to sit	fast food restaurant
00328	?	return	tray	seat	fast food restaurant
00329	?	return	tray	restaurant	fast food restaurant
00330	?	return	tray	swipe credit card	fast food restaurant
00331	?	return	tray	credit card	fast food restaurant
00332	?	return	tray	car	fast food restaurant
00333	?	return	tray	my receipt	fast food restaurant
00334	?	return	tray	receipt	fast food restaurant
00335	?	return	tray	your cup	fast food restaurant
00336	?	return	tray	cup	fast food restaurant
00337	?	return	tray	you	fast food restaurant
00338	?	return	tray	line	fast food restaurant
00339	?	return	tray	trash	fast food restaurant
00340	?	return	tray	trays and trash	fast food restaurant
00341	?	return	tray	menu	fast food restaurant
00342	?	return	tray	bill	fast food restaurant
00343	?	return	tray	counter	fast food restaurant
00344	?	return	tray	front counter	fast food restaurant
00345	?	eat	food	my food	fast food restaurant
00346	?	eat	food	napkins and condiments	fast food restaurant
00347	?	eat	food	condiments	fast food restaurant
00348	?	eat	food	menu board	fast food restaurant
00349	?	eat	food	cashier	fast food restaurant
00350	?	eat	food	my order	fast food restaurant
00351	?	eat	food	order	fast food restaurant
00352	?	eat	food	receptacle	fast food restaurant
00353	?	eat	food	tray	fast food restaurant
00354	?	eat	food	number	fast food restaurant
00355	?	eat	food	order number	fast food restaurant
00356	?	eat	food	vacant table	fast food restaurant
00357	?	eat	food	table	fast food restaurant
00358	?	eat	food	place to sit	fast food restaurant
00359	?	eat	food	seat	fast food restaurant
00360	?	eat	food	restaurant	fast food restaurant
00361	?	eat	food	swipe credit card	fast food restaurant
00362	?	eat	food	credit card	fast food restaurant
00363	?	eat	food	car	fast food restaurant
00364	?	eat	food	my receipt	fast food restaurant
00365	?	eat	food	receipt	fast food restaurant
00366	?	eat	food	your cup	fast food restaurant
00367	?	eat	food	cup	fast food restaurant
00368	?	eat	food	you	fast food restaurant
00369	?	eat	food	line	fast food restaurant
00370	?	eat	food	trash	fast food restaurant
00371	?	eat	food	trays and trash	fast food restaurant
00372	?	eat	food	menu	fast food restaurant
00373	?	eat	food	bill	fast food restaurant
00374	?	eat	food	counter	fast food restaurant
00375	?	eat	food	front counter	fast food restaurant
00376	?	take	trash	food	fast food restaurant
00377	?	take	trash	my food	fast food restaurant
00378	?	take	trash	napkins and condiments	fast food restaurant
00379	?	take	trash	condiments	fast food restaurant
00380	?	take	trash	menu board	fast food restaurant
00381	?	take	trash	cashier	fast food restaurant
00382	?	take	trash	my order	fast food restaurant
00383	?	take	trash	order	fast food restaurant
00384	?	take	trash	receptacle	fast food restaurant
00385	?	take	trash	tray	fast food restaurant
00386	?	take	trash	number	fast food restaurant
00387	?	take	trash	order number	fast food restaurant
00388	?	take	trash	vacant table	fast food restaurant
00389	?	take	trash	table	fast food restaurant
00390	?	take	trash	place to sit	fast food restaurant
00391	?	take	trash	seat	fast food restaurant
00392	?	take	trash	restaurant	fast food restaurant
00393	?	take	trash	swipe credit card	fast food restaurant
00394	?	take	trash	credit card	fast food restaurant
00395	?	take	trash	car	fast food restaurant
00396	?	take	trash	my receipt	fast food restaurant
00397	?	take	trash	receipt	fast food restaurant
00398	?	take	trash	your cup	fast food restaurant
00399	?	take	trash	cup	fast food restaurant
00400	?	take	trash	you	fast food restaurant
00401	?	take	trash	line	fast food restaurant
00402	?	take	trash	trays and trash	fast food restaurant
00403	?	take	trash	menu	fast food restaurant
00404	?	take	trash	bill	fast food restaurant
00405	?	take	trash	counter	fast food restaurant
00406	?	take	trash	front counter	fast food restaurant
00407	?	recieve	food	my food	fast food restaurant
00408	?	recieve	food	napkins and condiments	fast food restaurant
00409	?	recieve	food	condiments	fast food restaurant
00410	?	recieve	food	menu board	fast food restaurant
00411	?	recieve	food	cashier	fast food restaurant
00412	?	recieve	food	my order	fast food restaurant
00413	?	recieve	food	order	fast food restaurant
00414	?	recieve	food	receptacle	fast food restaurant
00415	?	recieve	food	tray	fast food restaurant
00416	?	recieve	food	number	fast food restaurant
00417	?	recieve	food	order number	fast food restaurant
00418	?	recieve	food	vacant table	fast food restaurant
00419	?	recieve	food	table	fast food restaurant
00420	?	recieve	food	place to sit	fast food restaurant
00421	?	recieve	food	seat	fast food restaurant
00422	?	recieve	food	restaurant	fast food restaurant
00423	?	recieve	food	swipe credit card	fast food restaurant
00424	?	recieve	food	credit card	fast food restaurant
00425	?	recieve	food	car	fast food restaurant
00426	?	recieve	food	my receipt	fast food restaurant
00427	?	recieve	food	receipt	fast food restaurant
00428	?	recieve	food	your cup	fast food restaurant
00429	?	recieve	food	cup	fast food restaurant
00430	?	recieve	food	you	fast food restaurant
00431	?	recieve	food	line	fast food restaurant
00432	?	recieve	food	trash	fast food restaurant
00433	?	recieve	food	trays and trash	fast food restaurant
00434	?	recieve	food	menu	fast food restaurant
00435	?	recieve	food	bill	fast food restaurant
00436	?	recieve	food	counter	fast food restaurant
00437	?	recieve	food	front counter	fast food restaurant
00438	?	pick	food	my food	fast food restaurant
00439	?	pick	food	napkins and condiments	fast food restaurant
00440	?	pick	food	condiments	fast food restaurant
00441	?	pick	food	menu board	fast food restaurant
00442	?	pick	food	cashier	fast food restaurant
00443	?	pick	food	my order	fast food restaurant
00444	?	pick	food	order	fast food restaurant
00445	?	pick	food	receptacle	fast food restaurant
00446	?	pick	food	tray	fast food restaurant
00447	?	pick	food	number	fast food restaurant
00448	?	pick	food	order number	fast food restaurant
00449	?	pick	food	vacant table	fast food restaurant
00450	?	pick	food	table	fast food restaurant
00451	?	pick	food	place to sit	fast food restaurant
00452	?	pick	food	seat	fast food restaurant
00453	?	pick	food	restaurant	fast food restaurant
00454	?	pick	food	swipe credit card	fast food restaurant
00455	?	pick	food	credit card	fast food restaurant
00456	?	pick	food	car	fast food restaurant
00457	?	pick	food	my receipt	fast food restaurant
00458	?	pick	food	receipt	fast food restaurant
00459	?	pick	food	your cup	fast food restaurant
00460	?	pick	food	cup	fast food restaurant
00461	?	pick	food	you	fast food restaurant
00462	?	pick	food	line	fast food restaurant
00463	?	pick	food	trash	fast food restaurant
00464	?	pick	food	trays and trash	fast food restaurant
00465	?	pick	food	menu	fast food restaurant
00466	?	pick	food	bill	fast food restaurant
00467	?	pick	food	counter	fast food restaurant
00468	?	pick	food	front counter	fast food restaurant
00469	?	take	food tray	food	fast food restaurant
00470	?	take	food tray	my food	fast food restaurant
00471	?	take	food tray	napkins and condiments	fast food restaurant
00472	?	take	food tray	condiments	fast food restaurant
00473	?	take	food tray	menu board	fast food restaurant
00474	?	take	food tray	cashier	fast food restaurant
00475	?	take	food tray	my order	fast food restaurant
00476	?	take	food tray	order	fast food restaurant
00477	?	take	food tray	receptacle	fast food restaurant
00478	?	take	food tray	tray	fast food restaurant
00479	?	take	food tray	number	fast food restaurant
00480	?	take	food tray	order number	fast food restaurant
00481	?	take	food tray	vacant table	fast food restaurant
00482	?	take	food tray	table	fast food restaurant
00483	?	take	food tray	place to sit	fast food restaurant
00484	?	take	food tray	seat	fast food restaurant
00485	?	take	food tray	restaurant	fast food restaurant
00486	?	take	food tray	swipe credit card	fast food restaurant
00487	?	take	food tray	credit card	fast food restaurant
00488	?	take	food tray	car	fast food restaurant
00489	?	take	food tray	my receipt	fast food restaurant
00490	?	take	food tray	receipt	fast food restaurant
00491	?	take	food tray	your cup	fast food restaurant
00492	?	take	food tray	cup	fast food restaurant
00493	?	take	food tray	you	fast food restaurant
00494	?	take	food tray	line	fast food restaurant
00495	?	take	food tray	trash	fast food restaurant
00496	?	take	food tray	trays and trash	fast food restaurant
00497	?	take	food tray	menu	fast food restaurant
00498	?	take	food tray	bill	fast food restaurant
00499	?	take	food tray	counter	fast food restaurant
00500	?	take	food tray	front counter	fast food restaurant
00501	?	clear	tray	food	fast food restaurant
00502	?	clear	tray	my food	fast food restaurant
00503	?	clear	tray	napkins and condiments	fast food restaurant
00504	?	clear	tray	condiments	fast food restaurant
00505	?	clear	tray	menu board	fast food restaurant
00506	?	clear	tray	cashier	fast food restaurant
00507	?	clear	tray	my order	fast food restaurant
00508	?	clear	tray	order	fast food restaurant
00509	?	clear	tray	receptacle	fast food restaurant
00510	?	clear	tray	number	fast food restaurant
00511	?	clear	tray	order number	fast food restaurant
00512	?	clear	tray	vacant table	fast food restaurant
00513	?	clear	tray	table	fast food restaurant
00514	?	clear	tray	place to sit	fast food restaurant
00515	?	clear	tray	seat	fast food restaurant
00516	?	clear	tray	restaurant	fast food restaurant
00517	?	clear	tray	swipe credit card	fast food restaurant
00518	?	clear	tray	credit card	fast food restaurant
00519	?	clear	tray	car	fast food restaurant
00520	?	clear	tray	my receipt	fast food restaurant
00521	?	clear	tray	receipt	fast food restaurant
00522	?	clear	tray	your cup	fast food restaurant
00523	?	clear	tray	cup	fast food restaurant
00524	?	clear	tray	you	fast food restaurant
00525	?	clear	tray	line	fast food restaurant
00526	?	clear	tray	trash	fast food restaurant
00527	?	clear	tray	trays and trash	fast food restaurant
00528	?	clear	tray	menu	fast food restaurant
00529	?	clear	tray	bill	fast food restaurant
00530	?	clear	tray	counter	fast food restaurant
00531	?	clear	tray	front counter	fast food restaurant
00532	?	give	order	food	fast food restaurant
00533	?	give	order	my food	fast food restaurant
00534	?	give	order	napkins and condiments	fast food restaurant
00535	?	give	order	condiments	fast food restaurant
00536	?	give	order	menu board	fast food restaurant
00537	?	give	order	cashier	fast food restaurant
00538	?	give	order	my order	fast food restaurant
00539	?	give	order	receptacle	fast food restaurant
00540	?	give	order	tray	fast food restaurant
00541	?	give	order	number	fast food restaurant
00542	?	give	order	order number	fast food restaurant
00543	?	give	order	vacant table	fast food restaurant
00544	?	give	order	table	fast food restaurant
00545	?	give	order	place to sit	fast food restaurant
00546	?	give	order	seat	fast food restaurant
00547	?	give	order	restaurant	fast food restaurant
00548	?	give	order	swipe credit card	fast food restaurant
00549	?	give	order	credit card	fast food restaurant
00550	?	give	order	car	fast food restaurant
00551	?	give	order	my receipt	fast food restaurant
00552	?	give	order	receipt	fast food restaurant
00553	?	give	order	your cup	fast food restaurant
00554	?	give	order	cup	fast food restaurant
00555	?	give	order	you	fast food restaurant
00556	?	give	order	line	fast food restaurant
00557	?	give	order	trash	fast food restaurant
00558	?	give	order	trays and trash	fast food restaurant
00559	?	give	order	menu	fast food restaurant
00560	?	give	order	bill	fast food restaurant
00561	?	give	order	counter	fast food restaurant
00562	?	give	order	front counter	fast food restaurant
00563	?	put	credit card	food	fast food restaurant
00564	?	put	credit card	my food	fast food restaurant
00565	?	put	credit card	napkins and condiments	fast food restaurant
00566	?	put	credit card	condiments	fast food restaurant
00567	?	put	credit card	menu board	fast food restaurant
00568	?	put	credit card	cashier	fast food restaurant
00569	?	put	credit card	my order	fast food restaurant
00570	?	put	credit card	order	fast food restaurant
00571	?	put	credit card	receptacle	fast food restaurant
00572	?	put	credit card	tray	fast food restaurant
00573	?	put	credit card	number	fast food restaurant
00574	?	put	credit card	order number	fast food restaurant
00575	?	put	credit card	vacant table	fast food restaurant
00576	?	put	credit card	table	fast food restaurant
00577	?	put	credit card	place to sit	fast food restaurant
00578	?	put	credit card	seat	fast food restaurant
00579	?	put	credit card	restaurant	fast food restaurant
00580	?	put	credit card	swipe credit card	fast food restaurant
00581	?	put	credit card	car	fast food restaurant
00582	?	put	credit card	my receipt	fast food restaurant
00583	?	put	credit card	receipt	fast food restaurant
00584	?	put	credit card	your cup	fast food restaurant
00585	?	put	credit card	cup	fast food restaurant
00586	?	put	credit card	you	fast food restaurant
00587	?	put	credit card	line	fast food restaurant
00588	?	put	credit card	trash	fast food restaurant
00589	?	put	credit card	trays and trash	fast food restaurant
00590	?	put	credit card	menu	fast food restaurant
00591	?	put	credit card	bill	fast food restaurant
00592	?	put	credit card	counter	fast food restaurant
00593	?	put	credit card	front counter	fast food restaurant
00594	?	order	items	food	fast food restaurant
00595	?	order	items	my food	fast food restaurant
00596	?	order	items	napkins and condiments	fast food restaurant
00597	?	order	items	condiments	fast food restaurant
00598	?	order	items	menu board	fast food restaurant
00599	?	order	items	cashier	fast food restaurant
00600	?	order	items	my order	fast food restaurant
00601	?	order	items	order	fast food restaurant
00602	?	order	items	receptacle	fast food restaurant
00603	?	order	items	tray	fast food restaurant
00604	?	order	items	number	fast food restaurant
00605	?	order	items	order number	fast food restaurant
00606	?	order	items	vacant table	fast food restaurant
00607	?	order	items	table	fast food restaurant
00608	?	order	items	place to sit	fast food restaurant
00609	?	order	items	seat	fast food restaurant
00610	?	order	items	restaurant	fast food restaurant
00611	?	order	items	swipe credit card	fast food restaurant
00612	?	order	items	credit card	fast food restaurant
00613	?	order	items	car	fast food restaurant
00614	?	order	items	my receipt	fast food restaurant
00615	?	order	items	receipt	fast food restaurant
00616	?	order	items	your cup	fast food restaurant
00617	?	order	items	cup	fast food restaurant
00618	?	order	items	you	fast food restaurant
00619	?	order	items	line	fast food restaurant
00620	?	order	items	trash	fast food restaurant
00621	?	order	items	trays and trash	fast food restaurant
00622	?	order	items	menu	fast food restaurant
00623	?	order	items	bill	fast food restaurant
00624	?	order	items	counter	fast food restaurant
00625	?	order	items	front counter	fast food restaurant
00626	?	pick	condiments	food	fast food restaurant
00627	?	pick	condiments	my food	fast food restaurant
00628	?	pick	condiments	napkins and condiments	fast food restaurant
00629	?	pick	condiments	menu board	fast food restaurant
