id	score	v	d-obj	p	p-title
00178	?	get	waitress attention	wait staff of problem	food
00179	?	get	waitress attention	wait for new order	food
00180	?	get	waitress attention	you	food
00181	?	get	waitress attention	table	food
00182	?	get	waitress attention	flag	food
00183	?	get	waitress attention	new dish	food
00184	?	get	waitress attention	new plate	food
00185	?	get	waitress attention	waiter problem	food
00186	?	get	waitress attention	problem	food
00187	?	get	waitress attention	good tip	food
00188	?	get	waitress attention	higher tip	food
00189	?	get	waitress attention	chef complaint	food
00190	?	get	waitress attention	reason	food
00191	?	get	waitress attention	him	food
00192	?	get	waitress attention	waitress	food
00193	?	get	waitress attention	new plate of food	food
00194	?	get	waitress attention	waitstaff	food
00195	?	get	waitress attention	server s attention	food
00196	?	get	waitress attention	server s	food
00197	?	get	waitress attention	replacement meal	food
00198	?	get	waitress attention	new meal	food
00199	?	get	waitress attention	chef	food
00200	?	get	waitress attention	chef complaint of food	food
00201	?	notify	wait staff	replacement food	food
00202	?	notify	wait staff	returns	food
00203	?	notify	wait staff	issue	food
00204	?	notify	wait staff	waiter	food
00205	?	notify	wait staff	server	food
00206	?	notify	wait staff	wait staff of problem	food
00207	?	notify	wait staff	wait for new order	food
00208	?	notify	wait staff	you	food
00209	?	notify	wait staff	table	food
00210	?	notify	wait staff	flag	food
00211	?	notify	wait staff	new dish	food
00212	?	notify	wait staff	new plate	food
00213	?	notify	wait staff	waiter problem	food
00214	?	notify	wait staff	problem	food
00215	?	notify	wait staff	good tip	food
00216	?	notify	wait staff	higher tip	food
00217	?	notify	wait staff	chef complaint	food
00218	?	notify	wait staff	reason	food
00219	?	notify	wait staff	him	food
00220	?	notify	wait staff	waitress	food
00221	?	notify	wait staff	new plate of food	food
00222	?	notify	wait staff	waitstaff	food
00223	?	notify	wait staff	server s attention	food
00224	?	notify	wait staff	waitress attention	food
00225	?	notify	wait staff	server s	food
00226	?	notify	wait staff	replacement meal	food
00227	?	notify	wait staff	new meal	food
00228	?	notify	wait staff	chef	food
00229	?	notify	wait staff	chef complaint of food	food
00230	?	request	replacement meal	replacement food	food
00231	?	request	replacement meal	returns	food
00232	?	request	replacement meal	issue	food
00233	?	request	replacement meal	waiter	food
00234	?	request	replacement meal	server	food
00235	?	request	replacement meal	wait staff of problem	food
00236	?	request	replacement meal	wait for new order	food
00237	?	request	replacement meal	you	food
00238	?	request	replacement meal	table	food
00239	?	request	replacement meal	flag	food
00240	?	request	replacement meal	new dish	food
00241	?	request	replacement meal	new plate	food
00242	?	request	replacement meal	waiter problem	food
00243	?	request	replacement meal	problem	food
00244	?	request	replacement meal	good tip	food
00245	?	request	replacement meal	higher tip	food
00246	?	request	replacement meal	chef complaint	food
00247	?	request	replacement meal	reason	food
00248	?	request	replacement meal	him	food
00249	?	request	replacement meal	waitress	food
00250	?	request	replacement meal	new plate of food	food
00251	?	request	replacement meal	waitstaff	food
00252	?	request	replacement meal	server s attention	food
00253	?	request	replacement meal	waitress attention	food
00254	?	request	replacement meal	server s	food
00255	?	request	replacement meal	new meal	food
00256	?	request	replacement meal	chef	food
00257	?	request	replacement meal	chef complaint of food	food
00258	?	get	attention	replacement food	food
00259	?	get	attention	returns	food
00260	?	get	attention	issue	food
00261	?	get	attention	waiter	food
00262	?	get	attention	server	food
00263	?	get	attention	wait staff of problem	food
00264	?	get	attention	wait for new order	food
00265	?	get	attention	you	food
00266	?	get	attention	table	food
00267	?	get	attention	flag	food
00268	?	get	attention	new dish	food
00269	?	get	attention	new plate	food
00270	?	get	attention	waiter problem	food
00271	?	get	attention	problem	food
00272	?	get	attention	good tip	food
00273	?	get	attention	higher tip	food
00274	?	get	attention	chef complaint	food
00275	?	get	attention	reason	food
00276	?	get	attention	him	food
00277	?	get	attention	waitress	food
00278	?	get	attention	new plate of food	food
00279	?	get	attention	waitstaff	food
00280	?	get	attention	server s attention	food
00281	?	get	attention	waitress attention	food
00282	?	get	attention	server s	food
00283	?	get	attention	replacement meal	food
00284	?	get	attention	new meal	food
00285	?	get	attention	chef	food
00286	?	get	attention	chef complaint of food	food
00287	?	thank	waiter	replacement food	food
00288	?	thank	waiter	returns	food
00289	?	thank	waiter	issue	food
00290	?	thank	waiter	server	food
00291	?	thank	waiter	wait staff of problem	food
00292	?	thank	waiter	wait for new order	food
00293	?	thank	waiter	you	food
00294	?	thank	waiter	table	food
00295	?	thank	waiter	flag	food
00296	?	thank	waiter	new dish	food
00297	?	thank	waiter	new plate	food
00298	?	thank	waiter	waiter problem	food
00299	?	thank	waiter	problem	food
00300	?	thank	waiter	good tip	food
00301	?	thank	waiter	higher tip	food
00302	?	thank	waiter	chef complaint	food
00303	?	thank	waiter	reason	food
00304	?	thank	waiter	him	food
00305	?	thank	waiter	waitress	food
00306	?	thank	waiter	new plate of food	food
00307	?	thank	waiter	waitstaff	food
00308	?	thank	waiter	server s attention	food
00309	?	thank	waiter	waitress attention	food
00310	?	thank	waiter	server s	food
00311	?	thank	waiter	replacement meal	food
00312	?	thank	waiter	new meal	food
00313	?	thank	waiter	chef	food
00314	?	thank	waiter	chef complaint of food	food
00315	?	eat	meal	replacement food	food
00316	?	eat	meal	returns	food
00317	?	eat	meal	issue	food
00318	?	eat	meal	waiter	food
00319	?	eat	meal	server	food
00320	?	eat	meal	wait staff of problem	food
00321	?	eat	meal	wait for new order	food
00322	?	eat	meal	you	food
00323	?	eat	meal	table	food
00324	?	eat	meal	flag	food
00325	?	eat	meal	new dish	food
00326	?	eat	meal	new plate	food
00327	?	eat	meal	waiter problem	food
00328	?	eat	meal	problem	food
00329	?	eat	meal	good tip	food
00330	?	eat	meal	higher tip	food
00331	?	eat	meal	chef complaint	food
00332	?	eat	meal	reason	food
00333	?	eat	meal	him	food
00334	?	eat	meal	waitress	food
00335	?	eat	meal	new plate of food	food
00336	?	eat	meal	waitstaff	food
00337	?	eat	meal	server s attention	food
00338	?	eat	meal	waitress attention	food
00339	?	eat	meal	server s	food
00340	?	eat	meal	replacement meal	food
00341	?	eat	meal	new meal	food
00342	?	eat	meal	chef	food
00343	?	eat	meal	chef complaint of food	food
00344	?	thank	waitress	replacement food	food
00345	?	thank	waitress	returns	food
00346	?	thank	waitress	issue	food
00347	?	thank	waitress	waiter	food
00348	?	thank	waitress	server	food
00349	?	thank	waitress	wait staff of problem	food
00350	?	thank	waitress	wait for new order	food
00351	?	thank	waitress	you	food
00352	?	thank	waitress	table	food
00353	?	thank	waitress	flag	food
00354	?	thank	waitress	new dish	food
00355	?	thank	waitress	new plate	food
00356	?	thank	waitress	waiter problem	food
00357	?	thank	waitress	problem	food
00358	?	thank	waitress	good tip	food
00359	?	thank	waitress	higher tip	food
00360	?	thank	waitress	chef complaint	food
00361	?	thank	waitress	reason	food
00362	?	thank	waitress	him	food
00363	?	thank	waitress	new plate of food	food
00364	?	thank	waitress	waitstaff	food
00365	?	thank	waitress	server s attention	food
00366	?	thank	waitress	waitress attention	food
00367	?	thank	waitress	server s	food
00368	?	thank	waitress	replacement meal	food
00369	?	thank	waitress	new meal	food
00370	?	thank	waitress	chef	food
00371	?	thank	waitress	chef complaint of food	food
00372	?	leave	higher tip	replacement food	food
00373	?	leave	higher tip	returns	food
00374	?	leave	higher tip	issue	food
00375	?	leave	higher tip	waiter	food
00376	?	leave	higher tip	server	food
00377	?	leave	higher tip	wait staff of problem	food
00378	?	leave	higher tip	wait for new order	food
00379	?	leave	higher tip	you	food
00380	?	leave	higher tip	table	food
00381	?	leave	higher tip	flag	food
00382	?	leave	higher tip	new dish	food
00383	?	leave	higher tip	new plate	food
00384	?	leave	higher tip	waiter problem	food
00385	?	leave	higher tip	problem	food
00386	?	leave	higher tip	good tip	food
00387	?	leave	higher tip	chef complaint	food
00388	?	leave	higher tip	reason	food
00389	?	leave	higher tip	him	food
00390	?	leave	higher tip	waitress	food
00391	?	leave	higher tip	new plate of food	food
00392	?	leave	higher tip	waitstaff	food
00393	?	leave	higher tip	server s attention	food
00394	?	leave	higher tip	waitress attention	food
00395	?	leave	higher tip	server s	food
00396	?	leave	higher tip	replacement meal	food
00397	?	leave	higher tip	new meal	food
00398	?	leave	higher tip	chef	food
00399	?	leave	higher tip	chef complaint of food	food
00400	?	get	refund	replacement food	food
00401	?	get	refund	returns	food
00402	?	get	refund	issue	food
00403	?	get	refund	waiter	food
00404	?	get	refund	server	food
00405	?	get	refund	wait staff of problem	food
00406	?	get	refund	wait for new order	food
00407	?	get	refund	you	food
00408	?	get	refund	table	food
00409	?	get	refund	flag	food
00410	?	get	refund	new dish	food
00411	?	get	refund	new plate	food
00412	?	get	refund	waiter problem	food
00413	?	get	refund	problem	food
00414	?	get	refund	good tip	food
00415	?	get	refund	higher tip	food
00416	?	get	refund	chef complaint	food
00417	?	get	refund	reason	food
00418	?	get	refund	him	food
00419	?	get	refund	waitress	food
00420	?	get	refund	new plate of food	food
00421	?	get	refund	waitstaff	food
00422	?	get	refund	server s attention	food
00423	?	get	refund	waitress attention	food
00424	?	get	refund	server s	food
00425	?	get	refund	replacement meal	food
00426	?	get	refund	new meal	food
00427	?	get	refund	chef	food
00428	?	get	refund	chef complaint of food	food
00429	?	thank	chef	replacement food	food
00430	?	thank	chef	returns	food
00431	?	thank	chef	issue	food
00432	?	thank	chef	waiter	food
00433	?	thank	chef	server	food
00434	?	thank	chef	wait staff of problem	food
00435	?	thank	chef	wait for new order	food
00436	?	thank	chef	you	food
00437	?	thank	chef	table	food
00438	?	thank	chef	flag	food
00439	?	thank	chef	new dish	food
00440	?	thank	chef	new plate	food
00441	?	thank	chef	waiter problem	food
00442	?	thank	chef	problem	food
00443	?	thank	chef	good tip	food
00444	?	thank	chef	higher tip	food
00445	?	thank	chef	chef complaint	food
00446	?	thank	chef	reason	food
00447	?	thank	chef	him	food
00448	?	thank	chef	waitress	food
00449	?	thank	chef	new plate of food	food
00450	?	thank	chef	waitstaff	food
00451	?	thank	chef	server s attention	food
00452	?	thank	chef	waitress attention	food
00453	?	thank	chef	server s	food
00454	?	thank	chef	replacement meal	food
00455	?	thank	chef	new meal	food
00456	?	thank	chef	chef complaint of food	food
00457	?	attract	attention	replacement food	food
00458	?	attract	attention	returns	food
00459	?	attract	attention	issue	food
00460	?	attract	attention	waiter	food
00461	?	attract	attention	server	food
00462	?	attract	attention	wait staff of problem	food
00463	?	attract	attention	wait for new order	food
00464	?	attract	attention	you	food
00465	?	attract	attention	table	food
00466	?	attract	attention	flag	food
00467	?	attract	attention	new dish	food
00468	?	attract	attention	new plate	food
00469	?	attract	attention	waiter problem	food
00470	?	attract	attention	problem	food
00471	?	attract	attention	good tip	food
00472	?	attract	attention	higher tip	food
00473	?	attract	attention	chef complaint	food
00474	?	attract	attention	reason	food
00475	?	attract	attention	him	food
00476	?	attract	attention	waitress	food
00477	?	attract	attention	new plate of food	food
00478	?	attract	attention	waitstaff	food
00479	?	attract	attention	server s attention	food
00480	?	attract	attention	waitress attention	food
00481	?	attract	attention	server s	food
00482	?	attract	attention	replacement meal	food
00483	?	attract	attention	new meal	food
00484	?	attract	attention	chef	food
00485	?	attract	attention	chef complaint of food	food
00486	?	describe	problem	replacement food	food
00487	?	describe	problem	returns	food
00488	?	describe	problem	issue	food
00489	?	describe	problem	waiter	food
00490	?	describe	problem	server	food
00491	?	describe	problem	wait staff of problem	food
00492	?	describe	problem	wait for new order	food
00493	?	describe	problem	you	food
00494	?	describe	problem	table	food
00495	?	describe	problem	flag	food
00496	?	describe	problem	new dish	food
00497	?	describe	problem	new plate	food
00498	?	describe	problem	waiter problem	food
00499	?	describe	problem	good tip	food
00500	?	describe	problem	higher tip	food
00501	?	describe	problem	chef complaint	food
00502	?	describe	problem	reason	food
00503	?	describe	problem	him	food
00504	?	describe	problem	waitress	food
00505	?	describe	problem	new plate of food	food
00506	?	describe	problem	waitstaff	food
00507	?	describe	problem	server s attention	food
00508	?	describe	problem	waitress attention	food
00509	?	describe	problem	server s	food
00510	?	describe	problem	replacement meal	food
00511	?	describe	problem	new meal	food
00512	?	describe	problem	chef	food
00513	?	describe	problem	chef complaint of food	food
00514	?	ask	server	replacement food	food
00515	?	ask	server	returns	food
00516	?	ask	server	issue	food
00517	?	ask	server	waiter	food
00518	?	ask	server	wait staff of problem	food
00519	?	ask	server	wait for new order	food
00520	?	ask	server	you	food
00521	?	ask	server	table	food
00522	?	ask	server	flag	food
00523	?	ask	server	new dish	food
00524	?	ask	server	new plate	food
00525	?	ask	server	waiter problem	food
00526	?	ask	server	problem	food
00527	?	ask	server	good tip	food
00528	?	ask	server	higher tip	food
00529	?	ask	server	chef complaint	food
00530	?	ask	server	reason	food
00531	?	ask	server	him	food
00532	?	ask	server	waitress	food
00533	?	ask	server	new plate of food	food
00534	?	ask	server	waitstaff	food
00535	?	ask	server	server s attention	food
00536	?	ask	server	waitress attention	food
00537	?	ask	server	server s	food
00538	?	ask	server	replacement meal	food
00539	?	ask	server	new meal	food
00540	?	ask	server	chef	food
00541	?	ask	server	chef complaint of food	food
00542	?	find	something wrong	replacement food	food
00543	?	find	something wrong	returns	food
00544	?	find	something wrong	issue	food
00545	?	find	something wrong	waiter	food
00546	?	find	something wrong	server	food
00547	?	find	something wrong	wait staff of problem	food
00548	?	find	something wrong	wait for new order	food
00549	?	find	something wrong	you	food
00550	?	find	something wrong	table	food
00551	?	find	something wrong	flag	food
00552	?	find	something wrong	new dish	food
00553	?	find	something wrong	new plate	food
00554	?	find	something wrong	waiter problem	food
00555	?	find	something wrong	problem	food
00556	?	find	something wrong	good tip	food
00557	?	find	something wrong	higher tip	food
00558	?	find	something wrong	chef complaint	food
00559	?	find	something wrong	reason	food
00560	?	find	something wrong	him	food
00561	?	find	something wrong	waitress	food
00562	?	find	something wrong	new plate of food	food
00563	?	find	something wrong	waitstaff	food
00564	?	find	something wrong	server s attention	food
00565	?	find	something wrong	waitress attention	food
00566	?	find	something wrong	server s	food
00567	?	find	something wrong	replacement meal	food
00568	?	find	something wrong	new meal	food
00569	?	find	something wrong	chef	food
00570	?	find	something wrong	chef complaint of food	food
00571	?	taste	food	replacement food	food
00572	?	taste	food	returns	food
00573	?	taste	food	issue	food
00574	?	taste	food	waiter	food
00575	?	taste	food	server	food
00576	?	taste	food	wait staff of problem	food
00577	?	taste	food	wait for new order	food
00578	?	taste	food	you	food
00579	?	taste	food	table	food
00580	?	taste	food	flag	food
00581	?	taste	food	new dish	food
00582	?	taste	food	new plate	food
00583	?	taste	food	waiter problem	food
00584	?	taste	food	problem	food
00585	?	taste	food	good tip	food
00586	?	taste	food	higher tip	food
00587	?	taste	food	chef complaint	food
00588	?	taste	food	reason	food
00589	?	taste	food	him	food
00590	?	taste	food	waitress	food
00591	?	taste	food	new plate of food	food
00592	?	taste	food	waitstaff	food
00593	?	taste	food	server s attention	food
00594	?	taste	food	waitress attention	food
00595	?	taste	food	server s	food
00596	?	taste	food	replacement meal	food
00597	?	taste	food	new meal	food
00598	?	taste	food	chef	food
00599	?	taste	food	chef complaint of food	food
00600	?	server	food	replacement food	food
00601	?	server	food	returns	food
00602	?	server	food	issue	food
00603	?	server	food	waiter	food
00604	?	server	food	server	food
00605	?	server	food	wait staff of problem	food
00606	?	server	food	wait for new order	food
00607	?	server	food	you	food
00608	?	server	food	table	food
00609	?	server	food	flag	food
00610	?	server	food	new dish	food
00611	?	server	food	new plate	food
00612	?	server	food	waiter problem	food
00613	?	server	food	problem	food
00614	?	server	food	good tip	food
00615	?	server	food	higher tip	food
00616	?	server	food	chef complaint	food
00617	?	server	food	reason	food
00618	?	server	food	him	food
00619	?	server	food	waitress	food
00620	?	server	food	new plate of food	food
00621	?	server	food	waitstaff	food
00622	?	server	food	server s attention	food
00623	?	server	food	waitress attention	food
00624	?	server	food	server s	food
00625	?	server	food	replacement meal	food
00626	?	server	food	new meal	food
00627	?	server	food	chef	food
00628	?	server	food	chef complaint of food	food
00629	?	inspect	new plate	replacement food	food
00630	?	inspect	new plate	returns	food
00631	?	inspect	new plate	issue	food
00632	?	inspect	new plate	waiter	food
00633	?	inspect	new plate	server	food
00634	?	inspect	new plate	wait staff of problem	food
00635	?	inspect	new plate	wait for new order	food
00636	?	inspect	new plate	you	food
00637	?	inspect	new plate	table	food
00638	?	inspect	new plate	flag	food
00639	?	inspect	new plate	new dish	food
00640	?	inspect	new plate	waiter problem	food
00641	?	inspect	new plate	problem	food
00642	?	inspect	new plate	good tip	food
00643	?	inspect	new plate	higher tip	food
00644	?	inspect	new plate	chef complaint	food
00645	?	inspect	new plate	reason	food
00646	?	inspect	new plate	him	food
00647	?	inspect	new plate	waitress	food
00648	?	inspect	new plate	new plate of food	food
00649	?	inspect	new plate	waitstaff	food
00650	?	inspect	new plate	server s attention	food
00651	?	inspect	new plate	waitress attention	food
00652	?	inspect	new plate	server s	food
00653	?	inspect	new plate	replacement meal	food
00654	?	inspect	new plate	new meal	food
00655	?	inspect	new plate	chef	food
00656	?	inspect	new plate	chef complaint of food	food
00657	?	call	server	replacement food	food
00658	?	call	server	returns	food
00659	?	call	server	issue	food
00660	?	call	server	waiter	food
00661	?	call	server	wait staff of problem	food
00662	?	call	server	wait for new order	food
00663	?	call	server	you	food
00664	?	call	server	table	food
00665	?	call	server	flag	food
00666	?	call	server	new dish	food
00667	?	call	server	new plate	food
00668	?	call	server	waiter problem	food
00669	?	call	server	problem	food
00670	?	call	server	good tip	food
00671	?	call	server	higher tip	food
00672	?	call	server	chef complaint	food
00673	?	call	server	reason	food
00674	?	call	server	him	food
00675	?	call	server	waitress	food
00676	?	call	server	new plate of food	food
00677	?	call	server	waitstaff	food
00678	?	call	server	server s attention	food
00679	?	call	server	waitress attention	food
00680	?	call	server	server s	food
00681	?	call	server	replacement meal	food
00682	?	call	server	new meal	food
00683	?	call	server	chef	food
00684	?	call	server	chef complaint of food	food
00685	?	leave	good tip	replacement food	food
00686	?	leave	good tip	returns	food
00687	?	leave	good tip	issue	food
00688	?	leave	good tip	waiter	food
00689	?	leave	good tip	server	food
00690	?	leave	good tip	wait staff of problem	food
00691	?	leave	good tip	wait for new order	food
00692	?	leave	good tip	you	food
00693	?	leave	good tip	table	food
00694	?	leave	good tip	flag	food
00695	?	leave	good tip	new dish	food
00696	?	leave	good tip	new plate	food
00697	?	leave	good tip	waiter problem	food
00698	?	leave	good tip	problem	food
00699	?	leave	good tip	higher tip	food
00700	?	leave	good tip	chef complaint	food
00701	?	leave	good tip	reason	food
00702	?	leave	good tip	him	food
00703	?	leave	good tip	waitress	food
00704	?	leave	good tip	new plate of food	food
00705	?	leave	good tip	waitstaff	food
00706	?	leave	good tip	server s attention	food
00707	?	leave	good tip	waitress attention	food
00708	?	leave	good tip	server s	food
00709	?	leave	good tip	replacement meal	food
00710	?	leave	good tip	new meal	food
00711	?	leave	good tip	chef	food
00712	?	leave	good tip	chef complaint of food	food
00713	?	correct	issue	replacement food	food
00714	?	correct	issue	returns	food
00715	?	correct	issue	waiter	food
00716	?	correct	issue	server	food
00717	?	correct	issue	wait staff of problem	food
00718	?	correct	issue	wait for new order	food
00719	?	correct	issue	you	food
00720	?	correct	issue	table	food
00721	?	correct	issue	flag	food
00722	?	correct	issue	new dish	food
00723	?	correct	issue	new plate	food
00724	?	correct	issue	waiter problem	food
00725	?	correct	issue	problem	food
00726	?	correct	issue	good tip	food
00727	?	correct	issue	higher tip	food
00728	?	correct	issue	chef complaint	food
00729	?	correct	issue	reason	food
00730	?	correct	issue	him	food
00731	?	correct	issue	waitress	food
00732	?	correct	issue	new plate of food	food
00733	?	correct	issue	waitstaff	food
00734	?	correct	issue	server s attention	food
00735	?	correct	issue	waitress attention	food
00736	?	correct	issue	server s	food
00737	?	correct	issue	replacement meal	food
00738	?	correct	issue	new meal	food
00739	?	correct	issue	chef	food
00740	?	correct	issue	chef complaint of food	food
00741	?	tell	him	replacement food	food
00742	?	tell	him	returns	food
00743	?	tell	him	issue	food
00744	?	tell	him	waiter	food
00745	?	tell	him	server	food
00746	?	tell	him	wait staff of problem	food
00747	?	tell	him	wait for new order	food
00748	?	tell	him	you	food
00749	?	tell	him	table	food
00750	?	tell	him	flag	food
00751	?	tell	him	new dish	food
00752	?	tell	him	new plate	food
00753	?	tell	him	waiter problem	food
00754	?	tell	him	problem	food
00755	?	tell	him	good tip	food
00756	?	tell	him	higher tip	food
00757	?	tell	him	chef complaint	food
00758	?	tell	him	reason	food
00759	?	tell	him	waitress	food
00760	?	tell	him	new plate of food	food
00761	?	tell	him	waitstaff	food
00762	?	tell	him	server s attention	food
00763	?	tell	him	waitress attention	food
00764	?	tell	him	server s	food
00765	?	tell	him	replacement meal	food
00766	?	tell	him	new meal	food
00767	?	tell	him	chef	food
00768	?	tell	him	chef complaint of food	food
00769	?	prepares	new food	replacement food	food
00770	?	prepares	new food	returns	food
00771	?	prepares	new food	issue	food
00772	?	prepares	new food	waiter	food
00773	?	prepares	new food	server	food
00774	?	prepares	new food	wait staff of problem	food
00775	?	prepares	new food	wait for new order	food
00776	?	prepares	new food	you	food
00777	?	prepares	new food	table	food
00778	?	prepares	new food	flag	food
00779	?	prepares	new food	new dish	food
00780	?	prepares	new food	new plate	food
00781	?	prepares	new food	waiter problem	food
00782	?	prepares	new food	problem	food
00783	?	prepares	new food	good tip	food
00784	?	prepares	new food	higher tip	food
00785	?	prepares	new food	chef complaint	food
00786	?	prepares	new food	reason	food
00787	?	prepares	new food	him	food
00788	?	prepares	new food	waitress	food
00789	?	prepares	new food	new plate of food	food
00790	?	prepares	new food	waitstaff	food
00791	?	prepares	new food	server s attention	food
00792	?	prepares	new food	waitress attention	food
00793	?	prepares	new food	server s	food
00794	?	prepares	new food	replacement meal	food
00795	?	prepares	new food	new meal	food
